slice_id,clean_dice,clean_uncertainty,N_5_dice,N_5_uncertainty,S_5_dice,S_5_uncertainty,E_5_dice,E_5_uncertainty,W_5_dice,W_5_uncertainty,N_10_dice,N_10_uncertainty,S_10_dice,S_10_uncertainty,E_10_dice,E_10_uncertainty,W_10_dice,W_10_uncertainty
img0026_slice_100,0.12963879,0.005162562,0.06695778667926788,0.0041492958553135395,0.15077383816242218,0.004382839426398277,0.0,0.005223915446549654,0.35148516297340393,0.0037893634289503098,0.004833252634853125,0.00329386699013412,0.14792299270629883,0.003931863233447075,0.0,0.0044867475517094135,0.40882816910743713,0.002526386408135295
img0026_slice_101,0.0,0.0027526028,0.0,0.0031333325896412134,0.0,0.002816918771713972,0.0,0.0033926062751561403,0.0,0.004160950426012278,,,0.0,0.002926172921434045,0.0,0.004682490602135658,0.47504159808158875,0.00858976598829031
img0026_slice_102,0.30020642,0.0055893944,0.2944934666156769,0.003863601479679346,0.18492087721824646,0.00845226552337408,0.024898847565054893,0.0057272533886134624,0.39848968386650085,0.004980812314897776,,,0.16295352578163147,0.006003410089761019,0.0,0.0035151964984834194,,
img0026_slice_103,0.23831975,0.0037742336,,,0.23032629489898682,0.005779758561402559,0.2293480634689331,0.004508527461439371,,,,,0.24131396412849426,0.007126752752810717,0.12069316953420639,0.0067338887602090836,,
img0026_slice_104,0.0043580895,0.0024135094,0.017325391992926598,0.002728307619690895,0.0029048656579107046,0.001625250792130828,0.02725968509912491,0.0022977665066719055,0.0,0.0021999459713697433,0.08141160011291504,0.0021037915721535683,0.0014482259284704924,0.00137163489125669,0.01492802519351244,0.002260954584926367,0.0,0.002019496401771903
img0026_slice_105,0.00028719127,0.001411292,0.001149425283074379,0.0013941405341029167,0.00028690288309007883,0.001419390900991857,0.0,0.0014455595519393682,0.0002866150753106922,0.0016949110431596637,0.002588810632005334,0.0014813831076025963,0.0,0.0015601509949192405,0.0,0.0017764393705874681,0.0031397175043821335,0.0023438595235347748
img0026_slice_106,0.0012277471,0.003317557,0.006854345090687275,0.0039809090085327625,0.000245609728153795,0.002328614005818963,0.0036728696431964636,0.003931260667741299,0.000245609728153795,0.0028897651936858892,0.05319656431674957,0.0036468850448727608,0.0002451881882734597,0.0015714059118181467,0.021705051884055138,0.004188861232250929,0.0,0.0028444488998502493
img0026_slice_107,0.0,0.00152722,0.0,0.00149571243673563,0.0,0.0016442909836769104,0.0,0.001154197845607996,0.0,0.0019056476885452867,0.0,0.0016377322608605027,0.0,0.0017969032051041722,0.0,0.0009314725757576525,0.0,0.002407137770205736
img0026_slice_108,0.0,0.0015384094,0.0003725088608916849,0.001590438769198954,0.0,0.0016385612543672323,0.0,0.0013037038734182715,0.0,0.0019807307980954647,0.004089979454874992,0.0016870247200131416,0.0,0.0017470336752012372,0.0,0.0011677304282784462,0.0018573551205918193,0.0025013000704348087
img0026_slice_109,0.00082932494,0.0021106584,0.008265828713774681,0.0026732960250228643,0.0004970590816810727,0.0019599709194153547,0.0009953549597412348,0.0016822341131046414,0.0024842664133757353,0.0025455146096646786,0.024114172905683517,0.002254482824355364,0.00016538493218831718,0.0020229676738381386,0.0001659888803260401,0.001259212614968419,0.009078904055058956,0.0028793206438422203
img0026_slice_110,0.0002991549,0.0023869677,0.002394134411588311,0.002631000243127346,0.00014936519437469542,0.002167570171877742,0.0001496557961218059,0.002065499546006322,0.0022419849410653114,0.002518966794013977,0.0064265429973602295,0.0025408435612916946,0.0,0.0023684129118919373,0.0,0.0016132468590512872,0.005524862091988325,0.002486900193616748
img0026_slice_111,0.0016863407,0.0032251736,0.008123817853629589,0.003625719342380762,0.0,0.0030212311539798975,0.0016863406635820866,0.0017299848841503263,0.0018267406849190593,0.003917367197573185,0.02196274697780609,0.004973126575350761,0.0,0.002530365251004696,0.0,0.0021477241534739733,0.0036493788938969374,0.005713719874620438
img0026_slice_112,0.017477613,0.017691066,0.020771972835063934,0.02060863748192787,0.013536565005779266,0.01578209362924099,0.010507130064070225,0.018111122772097588,0.01394142396748066,0.01640869490802288,0.025372913107275963,0.023636195808649063,0.007884946651756763,0.014568346552550793,0.011623402126133442,0.019511651247739792,0.007302405312657356,0.016113145276904106
img0026_slice_113,0.0,0.017695533,0.0,0.019397461786866188,0.0,0.01584099605679512,0.0,0.02029533125460148,0.0,0.018788769841194153,0.0,0.021649392321705818,0.0,0.013627332635223866,0.0,0.020406097173690796,0.0008366887923330069,0.01955001801252365
img0026_slice_114,0.017015772,0.023000956,0.021769629791378975,0.024566451087594032,0.004977398552000523,0.020762991160154343,0.0018279679352417588,0.019687989726662636,0.001102756941691041,0.02090427279472351,0.013829437084496021,0.026497863233089447,0.0006134341820143163,0.01855452172458172,0.0008212709217332304,0.017574390396475792,0.006353618577122688,0.021684888750314713
img0026_slice_115,0.007952692,0.015245221,0.0075576771050691605,0.01760428212583065,0.007215686142444611,0.012136976234614849,0.004120661411434412,0.014912888407707214,0.009703225456178188,0.016304146498441696,0.007677729707211256,0.01927783153951168,0.005582993384450674,0.008521323092281818,0.003073824802413583,0.014128978364169598,0.011795477010309696,0.015896834433078766
img0026_slice_116,0.010755118,0.02218381,0.014009726233780384,0.025030840188264847,0.006581052206456661,0.019130956381559372,0.000180082832230255,0.02312040515244007,0.02943256124854088,0.022624541074037552,0.011910454370081425,0.02809947356581688,0.0023968657478690147,0.016062291339039803,0.0002668683009687811,0.02141651138663292,0.01812116801738739,0.01869898848235607
img0026_slice_117,0.003995097,0.020516625,0.002148804720491171,0.022914588451385498,0.004049328155815601,0.017312323674559593,0.0,0.017864875495433807,0.016192147508263588,0.020361708477139473,0.00096470071002841,0.024470852687954903,0.0012106538051739335,0.013868812471628189,0.0,0.015370056964457035,0.01363106444478035,0.021432315930724144
