slice_id,clean_dice,clean_uncertainty,N_5_dice,N_5_uncertainty,S_5_dice,S_5_uncertainty,E_5_dice,E_5_uncertainty,W_5_dice,W_5_uncertainty,N_10_dice,N_10_uncertainty,S_10_dice,S_10_uncertainty,E_10_dice,E_10_uncertainty,W_10_dice,W_10_uncertainty
img0026_slice_117,0.04907613,0.0029639036,0.058927346020936966,0.0029630023054778576,0.02985520288348198,0.0015976252034306526,0.03912440687417984,0.002282559871673584,0.05788002163171768,0.002571486635133624,0.05195571854710579,0.0023854004684835672,0.024744324386119843,0.0013442938216030598,0.06811417639255524,0.0029773530550301075,0.04116163030266762,0.002186950296163559
img0026_slice_118,0.031722266,0.0017786027,0.04580294340848923,0.0015766652068123221,0.033746201545000076,0.0016354809049516916,0.040432270616292953,0.001958305248990655,0.027569392696022987,0.0019168973667547107,0.04816034808754921,0.0020779867190867662,0.04088855907320976,0.0024155310820788145,0.05528846010565758,0.002640908118337393,0.030800918117165565,0.002098963363096118
img0026_slice_119,0.048658602,0.0017879417,0.03478875011205673,0.0014850058360025287,0.05062404274940491,0.0015060517471283674,0.040412046015262604,0.0015007163165137172,0.051392048597335815,0.0017219734145328403,0.03504899889230728,0.0014818274648860097,0.05011169984936714,0.0029921699315309525,0.04032577574253082,0.002102452330291271,0.050538670271635056,0.0017294466961175203
img0026_slice_120,0.045696687,0.0021870763,0.05573037266731262,0.00275014853104949,0.04357970133423805,0.0022560679353773594,0.04113132134079933,0.00194064574316144,0.0436612106859684,0.001976331463083625,0.041539810597896576,0.002147939056158066,0.04561534896492958,0.0026857531629502773,0.04129473492503166,0.0018088328652083874,0.039250072091817856,0.0020990578923374414
img0026_slice_121,0.0423089,0.001824902,0.041538823395967484,0.002291595097631216,0.035743873566389084,0.0019336442928761244,0.03706040233373642,0.0021400372497737408,0.04022829979658127,0.0017511507030576468,0.03845244646072388,0.002126622013747692,0.04415461793541908,0.0024487143382430077,0.042000945657491684,0.002367473905906081,0.027807487174868584,0.0016727839829400182
img0026_slice_122,0.03744799,0.0021170927,0.029753398150205612,0.002168352948501706,0.029753398150205612,0.0017796452157199383,0.03845031186938286,0.002283242763951421,0.04045189544558525,0.002262996742501855,0.03579908609390259,0.002404306083917618,0.02736811153590679,0.0016281093703582883,0.04501163586974144,0.0023967449087649584,0.0382356159389019,0.0022633573971688747
img0026_slice_123,0.03483907,0.0016063998,0.03504485264420509,0.0016153708565980196,0.03078322298824787,0.0020665510091930628,0.034427374601364136,0.001613739994354546,0.03518201783299446,0.001785648288205266,0.030369825661182404,0.0019162350799888372,0.03621014580130577,0.0027569991070777178,0.033740829676389694,0.0022089555859565735,0.03867326304316521,0.0026147598400712013
img0026_slice_124,0.03136917,0.0020179786,0.04433903098106384,0.0021465690806508064,0.02888542041182518,0.0019175572087988257,0.031760767102241516,0.0017024039989337325,0.02934342436492443,0.001974572893232107,0.029147163033485413,0.0022256358060985804,0.030585503205657005,0.0020706981886178255,0.026920136064291,0.0015815264778211713,0.037810683250427246,0.00180126226041466
img0026_slice_125,0.031800766,0.0024118107,0.02296343818306923,0.0023699887096881866,0.029094861820340157,0.002150645013898611,0.03487519547343254,0.002608772600069642,0.034185852855443954,0.0025346369948238134,0.020741691812872887,0.00203563179820776,0.02732887491583824,0.0016521988436579704,0.023660670965909958,0.0015632959548383951,0.03618986904621124,0.002434317022562027
img0026_slice_126,0.021812424,0.0014721632,0.026037095114588737,0.0015498074935749173,0.025921592488884926,0.0020837755873799324,0.027018334716558456,0.0019947895780205727,0.02129032276570797,0.0016413771081715822,0.032311685383319855,0.0016854776768013835,0.03190992772579193,0.0026407164987176657,0.031220821663737297,0.0025897750165313482,0.024360964074730873,0.0022070640698075294
